transaction_id,timestamp,customer_id,customer_age,merchant_id,merchant_name,merchant_category,country,ip_country,currency,payment_method,device_type,amount,risk_score,status,fee_amount,net_revenue,chargeback_loss_est,ip_country_missing,device_type_missing,merchant_category_missing,payment_method_missing,risk_score_missing,customer_age_missing,country_mismatch
7616,2024-06-10 17:16:48,167770,25.0,21640,Merchant_21640,ecommerce,TR,TR,TRY,bank_transfer,web,398.79,6.0,captured,11.2,11.2,0.0,0,0,0,0,0,0,0
7617,2024-02-14 23:08:43,112741,59.0,26314,Merchant_26314,travel,US,US,EUR,card,android,63.58,12.0,captured,1.87,1.87,0.0,0,0,0,0,0,0,0
7618,2025-06-09 13:08:29,134214,50.0,21840,Merchant_21840,ecommerce,IT,IT,GBP,bank_transfer,ios,36.71,10.0,captured,1.24,1.24,0.0,0,0,0,0,0,0,0
7619,2024-11-10 13:06:12,166647,40.0,24404,Merchant_24404,ecommerce,TR,DE,TRY,card,android,1743.0,12.0,captured,43.21,43.21,0.0,0,0,0,0,1,0,1
7620,2024-08-14 07:15:37,165866,48.0,28081,Merchant_28081,saas,FR,FR,USD,card,android,26.93,8.0,captured,0.34,0.34,0.0,0,0,0,0,0,0,0
7621,2024-10-11 21:19:52,136225,22.0,23726,Merchant_23726,utilities,AE,AE,EUR,card,android,31.82,4.0,captured,0.28,0.28,0.0,0,0,0,0,0,0,0
7622,2025-12-24 10:33:02,141224,40.0,29340,Merchant_29340,saas,IT,IT,USD,card,ios,51.75,13.0,captured,1.22,1.22,0.0,0,0,0,0,0,0,0
7623,2024-11-08 07:17:52,107962,18.0,20466,Merchant_20466,ecommerce,TR,TR,TRY,unknown,web,789.93,14.0,captured,18.7,18.7,0.0,0,0,0,1,0,0,0
7624,2024-02-27 12:09:34,100903,57.0,20838,Merchant_20838,saas,DE,DE,USD,unknown,ios,51.93,12.0,captured,1.09,1.09,0.0,0,0,0,1,0,0,0
7625,2024-07-23 06:33:00,196751,57.0,21689,Merchant_21689,saas,TR,TR,TRY,card,web,685.9,22.0,captured,8.78,8.78,0.0,0,0,0,0,0,0,0
7626,2024-04-16 02:46:27,123127,28.0,22437,Merchant_22437,ecommerce,IT,IT,USD,wallet,ios,39.45,18.0,captured,0.89,0.89,0.0,0,0,0,0,0,0,0
7627,2025-05-15 15:44:57,192709,28.0,24255,Merchant_24255,ecommerce,US,US,EUR,card,android,12.25,0.0,captured,0.34,0.34,0.0,0,0,0,0,0,0,0
7628,2025-08-07 06:59:44,104238,29.0,29137,Merchant_29137,gaming,DE,DE,USD,bank_transfer,android,7.47,10.0,captured,0.13,0.13,0.0,0,0,0,0,0,0,0
7629,2025-09-05 21:20:49,198979,52.0,22416,Merchant_22416,marketplace,IT,IT,USD,card,web,26.82,9.0,captured,0.64,0.64,0.0,0,0,0,0,0,0,0
7630,2025-04-07 00:06:18,142726,44.0,23569,Merchant_23569,utilities,US,US,EUR,card,android,10.94,13.0,captured,0.14,0.14,0.0,0,0,0,0,0,1,0
7631,2025-07-15 00:25:03,180617,50.0,20444,Merchant_20444,food_delivery,US,US,EUR,card,ios,20.37,13.0,captured,0.5,0.5,0.0,0,0,0,0,0,0,0
7632,2024-10-31 14:55:39,184006,58.0,27144,Merchant_27144,ecommerce,US,US,EUR,card,ios,73.73,17.0,captured,1.71,1.71,0.0,0,0,0,0,0,0,0
7633,2025-04-03 06:13:00,135195,33.0,25459,Merchant_25459,gaming,GB,GB,USD,wallet,ios,15.95,31.0,refunded,0.47,0.0,0.0,0,0,0,0,0,0,0
7634,2024-03-19 02:11:55,173798,67.0,20450,Merchant_20450,unknown,FR,US,USD,wallet,android,41.01,18.0,refunded,1.08,0.0,0.0,0,0,1,0,0,0,1
7635,2025-01-27 23:48:03,133412,21.0,24640,Merchant_24640,saas,AE,AE,EUR,card,android,109.3,13.0,failed,2.93,0.0,0.0,0,0,0,0,0,0,0
7636,2025-02-10 22:49:54,178890,53.0,22184,Merchant_22184,food_delivery,TR,TR,TRY,card,web,979.76,20.0,captured,21.76,21.76,0.0,0,0,0,0,0,0,0
7637,2024-01-23 16:35:41,195898,33.0,24213,Merchant_24213,ecommerce,TR,GB,TRY,wallet,android,1301.37,10.0,failed,27.01,0.0,0.0,0,0,0,0,0,0,1
7638,2025-02-04 06:21:55,180719,66.0,22841,Merchant_22841,utilities,US,US,EUR,card,ios,14.42,11.0,captured,0.41,0.41,0.0,0,0,0,0,0,0,0
7639,2025-06-11 17:48:13,172789,59.0,27841,Merchant_27841,food_delivery,TR,TR,TRY,card,ios,1011.86,6.0,captured,21.87,21.87,0.0,0,0,0,0,0,0,0
7640,2024-09-25 08:11:24,137193,34.0,20574,Merchant_20574,travel,NL,NL,USD,card,android,114.95,14.0,captured,2.17,2.17,0.0,0,0,0,0,1,0,0
7641,2025-02-01 20:06:03,110868,59.0,25994,Merchant_25994,utilities,US,US,EUR,card,android,17.63,6.0,captured,0.4,0.4,0.0,0,0,0,0,0,0,0
7642,2024-07-27 20:00:31,150602,23.0,27930,Merchant_27930,ecommerce,TR,TR,USD,card,android,42.31,5.0,captured,0.96,0.96,0.0,0,0,0,0,0,0,0
7643,2024-07-16 15:22:59,112973,38.0,20014,Merchant_20014,marketplace,DE,AE,USD,card,ios,18.67,8.0,captured,0.29,0.29,0.0,0,0,0,0,0,0,1
7644,2024-04-04 12:43:39,150844,40.0,29043,Merchant_29043,saas,TR,TR,TRY,card,ios,1321.88,4.0,captured,26.82,26.82,0.0,0,0,0,0,0,0,0
7645,2024-08-27 07:47:33,186908,27.0,27618,Merchant_27618,saas,FR,FR,EUR,bank_transfer,android,24.17,2.0,captured,0.36,0.36,0.0,0,0,0,0,0,0,0
7646,2025-08-09 07:58:10,111320,44.0,22792,Merchant_22792,food_delivery,TR,TR,TRY,card,android,1134.1,10.0,captured,34.94,34.94,0.0,0,0,0,0,0,0,0
7647,2025-11-13 23:49:51,190096,22.0,24825,Merchant_24825,utilities,TR,TR,TRY,card,ios,269.2,14.0,refunded,2.15,0.0,0.0,0,0,0,0,0,0,0
7648,2025-04-09 00:10:13,159813,36.0,26808,Merchant_26808,travel,TR,TR,TRY,card,android,2255.65,25.0,failed,34.98,0.0,0.0,0,0,0,0,0,0,0
7649,2025-03-31 18:49:35,104694,33.0,25167,Merchant_25167,saas,US,US,EUR,card,android,50.26,6.0,captured,1.47,1.47,0.0,1,0,0,0,0,0,0
7650,2025-03-24 02:08:47,172017,28.0,27564,Merchant_27564,utilities,FR,FR,USD,card,android,37.03,16.0,captured,0.8,0.8,0.0,0,0,0,0,0,0,0
7651,2024-12-13 09:59:09,100004,52.0,28894,Merchant_28894,food_delivery,GB,GB,USD,card,ios,20.91,14.0,captured,0.38,0.38,0.0,0,0,0,0,0,0,0
7652,2024-11-04 19:35:06,161096,19.0,23579,Merchant_23579,saas,TR,TR,TRY,card,unknown,203.76,4.0,captured,6.39,6.39,0.0,0,1,0,0,0,0,0
7653,2025-03-29 06:32:55,150746,53.0,21092,Merchant_21092,saas,GB,GB,USD,card,android,71.36,10.0,captured,1.16,1.16,0.0,0,0,0,0,0,0,0
7654,2025-07-26 14:41:58,174595,65.0,24313,Merchant_24313,gaming,US,US,EUR,card,android,9.18,26.0,failed,0.2,0.0,0.0,0,0,0,0,0,0,0
7655,2024-10-29 00:45:55,137622,43.0,25993,Merchant_25993,utilities,NL,NL,USD,card,unknown,51.55,10.0,captured,1.87,1.87,0.0,0,1,0,0,0,1,0
7656,2025-02-17 02:25:38,111889,34.0,27749,Merchant_27749,food_delivery,TR,TR,TRY,card,web,496.12,5.0,captured,12.06,12.06,0.0,0,0,0,0,0,0,0
7657,2024-12-09 05:35:36,138710,46.0,22821,Merchant_22821,ecommerce,FR,FR,EUR,card,ios,18.24,10.0,captured,0.33,0.33,0.0,0,0,0,0,0,0,0
7658,2024-07-27 10:11:29,176140,38.0,29280,Merchant_29280,travel,DE,DE,USD,unknown,android,58.85,14.0,captured,1.1,1.1,0.0,0,0,0,1,0,0,0
7659,2024-07-30 22:13:05,195365,59.0,20367,Merchant_20367,saas,DE,DE,USD,bank_transfer,web,10.84,13.0,captured,0.3,0.3,0.0,0,0,0,0,0,0,0
7660,2024-02-27 12:03:54,120813,27.0,25805,Merchant_25805,ecommerce,US,US,USD,card,android,16.01,5.0,refunded,0.51,0.0,0.0,1,0,0,0,0,0,0
7661,2024-11-17 02:13:47,135137,45.0,24373,Merchant_24373,ecommerce,TR,TR,TRY,card,android,2611.15,41.0,refunded,35.67,0.0,0.0,1,0,0,0,0,0,0
7662,2025-06-04 02:13:40,187681,19.0,26947,Merchant_26947,saas,TR,TR,TRY,card,web,1841.45,12.0,captured,54.75,54.75,0.0,0,0,0,0,1,0,0
7663,2025-05-15 11:34:33,131302,38.0,22835,Merchant_22835,ecommerce,AE,AE,EUR,card,ios,19.46,12.0,captured,0.63,0.63,0.0,0,0,0,0,0,0,0
7664,2025-12-20 12:53:27,124492,22.0,29318,Merchant_29318,unknown,DE,FR,USD,card,android,24.5,6.0,captured,0.49,0.49,0.0,0,0,1,0,0,0,1
7665,2024-01-30 03:46:57,183151,19.0,20014,Merchant_20014,gaming,GB,GB,EUR,card,android,4.83,17.0,captured,0.13,0.13,0.0,0,0,0,0,0,0,0
7666,2025-07-09 06:42:56,149198,48.0,28155,Merchant_28155,saas,US,US,USD,card,ios,22.69,0.0,captured,0.53,0.53,0.0,0,0,0,0,0,0,0
7667,2025-08-03 08:52:48,158327,69.0,24928,Merchant_24928,unknown,TR,TR,TRY,card,android,858.1,16.0,captured,23.48,23.48,0.0,0,0,1,0,0,0,0
7668,2024-11-14 14:20:01,148726,44.0,25158,Merchant_25158,unknown,TR,DE,TRY,card,android,2466.75,27.0,captured,83.2,83.2,0.0,0,0,1,0,0,1,1
7669,2024-07-25 13:48:05,160281,39.0,23110,Merchant_23110,gaming,DE,DE,EUR,card,web,19.17,19.0,captured,0.28,0.28,0.0,0,0,0,0,0,0,0
7670,2024-09-17 16:25:41,126884,27.0,23917,Merchant_23917,ecommerce,TR,TR,TRY,card,ios,1342.36,11.0,captured,35.28,35.28,0.0,0,0,0,0,0,0,0
7671,2025-05-13 06:26:51,173190,41.0,24340,Merchant_24340,ecommerce,IT,NL,EUR,unknown,web,47.07,14.0,captured,0.69,0.69,0.0,0,0,0,1,0,0,1
7672,2025-09-21 09:09:40,136170,31.0,23110,Merchant_23110,marketplace,TR,TR,TRY,card,android,1037.91,10.0,captured,19.44,19.44,0.0,0,0,0,0,0,0,0
7673,2025-04-14 04:32:51,152358,22.0,20117,Merchant_20117,saas,DE,DE,EUR,card,ios,45.34,3.0,captured,0.86,0.86,0.0,0,0,0,0,0,0,0
7674,2025-01-10 08:33:50,118559,61.0,24004,Merchant_24004,food_delivery,TR,TR,TRY,card,android,-1153.37,10.0,captured,9.23,9.23,0.0,0,0,0,0,0,0,0
7675,2025-04-21 10:02:36,101125,54.0,24017,Merchant_24017,marketplace,IT,NL,EUR,bank_transfer,ios,48.51,12.0,captured,0.95,0.95,0.0,0,0,0,0,0,0,1
7676,2024-02-21 12:50:59,157009,62.0,27218,Merchant_27218,saas,AE,AE,USD,card,android,39.67,6.0,failed,1.2,0.0,0.0,0,0,0,0,0,0,0
7677,2025-03-19 22:25:07,113875,45.0,24703,Merchant_24703,ecommerce,TR,TR,TRY,card,android,4758.44,32.0,captured,111.68,111.68,0.0,1,0,0,0,0,0,0
7678,2024-01-31 18:18:00,191301,44.0,25494,Merchant_25494,gaming,US,US,USD,card,web,3.86,26.0,captured,0.09,0.09,0.0,0,0,0,0,0,1,0
7679,2025-12-01 03:27:51,195923,27.0,24659,Merchant_24659,ecommerce,ES,ES,USD,card,ios,16.53,14.0,captured,0.43,0.43,0.0,0,0,0,0,0,0,0
7680,2025-10-11 02:54:31,131660,60.0,24239,Merchant_24239,saas,GB,GB,USD,card,web,22.14,12.0,captured,0.31,0.31,0.0,0,0,0,0,1,0,0
7681,2025-01-06 02:11:23,128881,36.0,27168,Merchant_27168,ecommerce,TR,TR,TRY,wallet,android,2208.38,39.0,captured,61.89,61.89,0.0,0,0,0,0,0,0,0
7682,2024-09-30 01:53:55,150805,67.0,26755,Merchant_26755,utilities,NL,NL,GBP,card,unknown,27.63,7.0,captured,0.3,0.3,0.0,0,1,0,0,0,0,0
7683,2025-06-18 14:13:51,120411,44.0,29911,Merchant_29911,ecommerce,US,US,USD,card,android,56.52,5.0,captured,1.53,1.53,0.0,0,0,0,0,0,1,0
7684,2025-04-10 10:26:46,186187,18.0,24967,Merchant_24967,utilities,TR,TR,TRY,card,android,862.63,1.0,captured,20.56,20.56,0.0,0,0,0,0,0,0,0
7685,2025-05-29 23:28:20,110197,53.0,20278,Merchant_20278,saas,AE,AE,GBP,unknown,android,18.76,18.0,captured,0.49,0.49,0.0,0,0,0,1,0,0,0
7686,2025-01-11 08:59:44,145249,60.0,25852,Merchant_25852,saas,ES,ES,EUR,card,ios,46.29,0.0,captured,0.96,0.96,0.0,0,0,0,0,0,0,0
7687,2024-06-21 11:24:28,118898,36.0,23959,Merchant_23959,ecommerce,TR,TR,EUR,card,android,28.58,14.0,captured,0.3,0.3,0.0,0,0,0,0,0,0,0
7688,2024-02-23 11:22:03,183125,37.0,20957,Merchant_20957,unknown,US,US,EUR,bank_transfer,ios,131.69,7.0,captured,3.43,3.43,0.0,0,0,1,0,0,0,0
7689,2024-07-25 19:31:05,114427,40.0,28566,Merchant_28566,travel,TR,TR,TRY,bank_transfer,web,1042.93,6.0,captured,25.03,25.03,0.0,0,0,0,0,0,0,0
7690,2025-01-21 04:03:38,144638,46.0,26328,Merchant_26328,travel,IT,IT,GBP,card,web,162.22,18.0,captured,3.4,3.4,0.0,0,0,0,0,0,0,0
7691,2024-11-05 12:46:46,183356,32.0,26256,Merchant_26256,ecommerce,IT,IT,USD,wallet,ios,61.59,8.0,captured,1.61,1.61,0.0,0,0,0,0,0,0,0
7692,2025-01-04 15:32:06,144023,57.0,26363,Merchant_26363,saas,IT,IT,USD,card,web,25.69,12.0,captured,0.31,0.31,0.0,0,0,0,0,0,0,0
7693,2024-07-21 17:16:03,118454,65.0,29835,Merchant_29835,food_delivery,TR,TR,TRY,card,android,364.74,0.0,captured,9.64,9.64,0.0,0,0,0,0,0,0,0
7694,2025-11-15 15:28:43,115723,35.0,26880,Merchant_26880,ecommerce,TR,TR,TRY,card,android,862.79,8.0,captured,17.94,17.94,0.0,0,0,0,0,0,0,0
7695,2024-09-24 17:20:20,160482,36.0,27133,Merchant_27133,food_delivery,GB,GB,USD,card,web,20.74,19.0,captured,0.62,0.62,0.0,0,0,0,0,0,0,0
7696,2025-09-09 16:39:30,112497,28.0,27509,Merchant_27509,food_delivery,TR,AE,TRY,card,ios,1680.7,3.0,captured,37.89,37.89,0.0,0,0,0,0,0,0,1
7697,2024-10-12 09:37:47,135529,32.0,27241,Merchant_27241,marketplace,TR,TR,TRY,bank_transfer,ios,1295.98,14.0,captured,26.5,26.5,0.0,0,0,0,0,0,0,0
7698,2024-11-19 19:37:59,161149,28.0,27039,Merchant_27039,gaming,TR,IT,TRY,card,android,1059.65,11.0,captured,27.36,27.36,0.0,0,0,0,0,0,0,1
7699,2025-03-16 19:42:25,137951,44.0,20760,Merchant_20760,saas,FR,FR,USD,card,ios,19.82,8.0,captured,0.61,0.61,0.0,0,0,0,0,0,1,0
7700,2024-07-11 02:04:51,182732,25.0,24023,Merchant_24023,ecommerce,DE,DE,USD,card,unknown,31.61,8.0,captured,0.65,0.65,0.0,0,1,0,0,0,0,0
7701,2024-06-09 12:28:24,168782,69.0,22752,Merchant_22752,utilities,NL,NL,EUR,wallet,android,24.88,25.0,captured,0.68,0.68,0.0,0,0,0,0,0,0,0
7702,2024-10-03 19:25:23,113540,26.0,28906,Merchant_28906,gaming,TR,TR,TRY,wallet,ios,3402.22,44.0,failed,74.56,0.0,0.0,0,0,0,0,0,0,0
7703,2025-08-10 03:11:36,181709,42.0,25837,Merchant_25837,ecommerce,NL,NL,EUR,card,ios,77.01,16.0,captured,2.25,2.25,0.0,0,0,0,0,0,0,0
7704,2024-04-15 13:23:58,191008,27.0,25157,Merchant_25157,utilities,US,US,EUR,bank_transfer,unknown,39.57,5.0,captured,1.12,1.12,0.0,0,1,0,0,0,0,0
7705,2024-11-15 09:38:13,120228,67.0,25223,Merchant_25223,travel,TR,TR,TRY,card,ios,3118.33,31.0,captured,69.89,69.89,0.0,0,0,0,0,0,0,0
7706,2025-05-05 15:29:16,135887,44.0,26822,Merchant_26822,ecommerce,DE,DE,USD,card,android,85.66,8.0,captured,2.29,2.29,0.0,0,0,0,0,0,0,0
7707,2025-05-30 13:23:48,139524,36.0,27625,Merchant_27625,travel,NL,NL,EUR,bank_transfer,android,23.96,14.0,captured,0.53,0.53,0.0,0,0,0,0,0,0,0
7708,2024-11-13 02:48:19,142525,18.0,22015,Merchant_22015,food_delivery,TR,TR,TRY,card,unknown,177.43,6.0,captured,4.88,4.88,0.0,1,1,0,0,0,0,0
7709,2024-02-29 10:52:20,146380,20.0,29935,Merchant_29935,ecommerce,AE,AE,GBP,card,web,44.26,23.0,captured,0.94,0.94,0.0,0,0,0,0,0,0,0
7710,2024-01-12 14:40:50,189444,39.0,27618,Merchant_27618,ecommerce,GB,GB,USD,card,ios,28.36,8.0,captured,0.47,0.47,0.0,0,0,0,0,0,0,0
7711,2024-12-09 01:47:37,165132,44.0,22067,Merchant_22067,marketplace,DE,DE,USD,card,ios,25.25,10.0,captured,0.4,0.4,0.0,0,0,0,0,0,1,0
7712,2025-08-14 07:59:13,189628,57.0,26058,Merchant_26058,travel,IT,US,USD,card,ios,104.25,8.0,captured,2.44,2.44,0.0,0,0,0,0,0,0,1
7713,2024-01-21 14:24:22,135048,58.0,24283,Merchant_24283,utilities,FR,FR,GBP,card,web,6.56,24.0,captured,0.2,0.2,0.0,1,0,0,0,0,0,0
7714,2025-10-09 20:37:38,152485,28.0,23766,Merchant_23766,saas,GB,TR,USD,bank_transfer,ios,58.31,0.0,captured,1.16,1.16,0.0,0,0,0,0,0,0,1
7715,2025-05-08 09:56:34,110635,67.0,28667,Merchant_28667,unknown,TR,TR,TRY,bank_transfer,android,2486.8,38.0,captured,54.51,54.51,0.0,0,0,1,0,0,0,0
7716,2024-01-06 21:08:09,127676,32.0,22856,Merchant_22856,gaming,US,US,USD,card,ios,8.48,25.0,captured,0.23,0.23,0.0,0,0,0,0,0,0,0
7717,2024-09-07 21:48:01,158395,37.0,28380,Merchant_28380,gaming,AE,AE,GBP,card,android,55.65,16.0,captured,0.93,0.93,0.0,0,0,0,0,0,0,0
7718,2024-06-09 23:11:11,117193,29.0,26367,Merchant_26367,ecommerce,ES,ES,USD,wallet,ios,67.68,20.0,captured,2.08,2.08,0.0,0,0,0,0,0,0,0
7719,2025-11-23 22:54:33,196031,34.0,28171,Merchant_28171,ecommerce,NL,NL,GBP,card,web,29.49,17.0,failed,0.86,0.0,0.0,0,0,0,0,0,0,0
7720,2025-02-08 23:47:05,127157,62.0,27452,Merchant_27452,gaming,NL,NL,GBP,card,android,15.79,20.0,captured,0.46,0.46,0.0,0,0,0,0,0,0,0
7721,2024-08-24 14:39:22,116149,37.0,26203,Merchant_26203,marketplace,FR,FR,EUR,unknown,android,42.59,10.0,captured,0.96,0.96,0.0,0,0,0,1,0,0,0
7722,2024-07-21 23:24:21,178061,50.0,21904,Merchant_21904,saas,NL,NL,USD,card,ios,34.17,11.0,captured,0.68,0.68,0.0,0,0,0,0,0,0,0
7723,2025-02-15 13:52:45,109002,43.0,29930,Merchant_29930,marketplace,TR,TR,USD,wallet,android,55.14,20.0,captured,0.91,0.91,0.0,0,0,0,0,0,0,0
7724,2024-01-04 17:15:27,132458,59.0,26423,Merchant_26423,ecommerce,US,US,USD,bank_transfer,web,120.67,10.0,captured,2.45,2.45,0.0,0,0,0,0,0,0,0
7725,2024-07-06 21:25:49,119874,61.0,23578,Merchant_23578,ecommerce,GB,GB,EUR,bank_transfer,ios,24.43,13.0,captured,0.38,0.38,0.0,1,0,0,0,0,0,0
7726,2024-04-30 17:58:53,169455,34.0,22562,Merchant_22562,ecommerce,GB,GB,EUR,card,web,35.92,13.0,captured,0.49,0.49,0.0,0,0,0,0,0,0,0
7727,2025-03-28 16:22:23,184316,55.0,21162,Merchant_21162,saas,GB,GB,EUR,wallet,ios,34.3,12.0,captured,0.75,0.75,0.0,0,0,0,0,0,0,0
7728,2025-05-03 12:48:10,119519,39.0,23156,Merchant_23156,gaming,ES,ES,GBP,bank_transfer,android,6.78,17.0,captured,0.15,0.15,0.0,0,0,0,0,0,0,0
7729,2024-12-06 22:34:55,141601,38.0,21325,Merchant_21325,food_delivery,IT,IT,GBP,card,android,33.62,4.0,captured,1.13,1.13,0.0,0,0,0,0,0,0,0
7730,2024-04-12 05:18:40,147849,61.0,28878,Merchant_28878,gaming,AE,AE,USD,card,android,13.46,14.0,captured,0.11,0.11,0.0,1,0,0,0,0,0,0
7731,2024-09-27 13:24:25,169094,30.0,24356,Merchant_24356,ecommerce,AE,AE,USD,card,ios,49.28,15.0,captured,1.46,1.46,0.0,0,0,0,0,0,0,0
7732,2025-09-07 07:36:51,135210,67.0,26259,Merchant_26259,ecommerce,NL,NL,GBP,card,android,31.58,14.0,captured,0.87,0.87,0.0,0,0,0,0,0,0,0
7733,2024-05-28 16:38:14,152296,63.0,28048,Merchant_28048,travel,DE,DE,USD,wallet,android,128.67,25.0,captured,2.66,2.66,0.0,0,0,0,0,0,0,0
7734,2024-04-29 06:11:57,150360,46.0,29613,Merchant_29613,travel,TR,TR,TRY,card,unknown,814.66,19.0,captured,21.82,21.82,0.0,0,1,0,0,0,0,0
7735,2024-03-22 09:51:14,101136,36.0,24528,Merchant_24528,ecommerce,IT,IT,USD,card,android,10.39,1.0,captured,0.33,0.33,0.0,0,0,0,0,0,0,0
7736,2025-08-19 04:50:36,156993,49.0,20522,Merchant_20522,ecommerce,TR,TR,USD,wallet,unknown,74.11,22.0,captured,1.16,1.16,0.0,0,1,0,0,0,0,0
7737,2024-03-28 12:16:56,156785,58.0,26113,Merchant_26113,utilities,FR,FR,EUR,unknown,ios,22.02,8.0,captured,0.34,0.34,0.0,0,0,0,1,0,0,0
7738,2025-02-28 13:57:37,199092,44.0,29467,Merchant_29467,gaming,TR,TR,TRY,bank_transfer,ios,1138.53,14.0,captured,29.43,29.43,0.0,0,0,0,0,0,0,0
7739,2025-12-30 07:10:51,150999,49.0,23579,Merchant_23579,saas,GB,GB,GBP,card,web,272.43,19.0,captured,6.92,6.92,0.0,0,0,0,0,0,0,0
7740,2025-04-13 12:32:49,189988,32.0,21023,Merchant_21023,ecommerce,TR,TR,EUR,wallet,android,28.66,24.0,captured,0.77,0.77,0.0,0,0,0,0,0,0,0
7741,2024-10-27 23:41:02,134911,56.0,27147,Merchant_27147,ecommerce,FR,FR,EUR,card,android,27.59,0.0,captured,0.51,0.51,0.0,0,0,0,0,0,0,0
7742,2024-05-30 23:36:23,169585,22.0,26206,Merchant_26206,travel,IT,IT,USD,card,android,77.73,11.0,captured,1.91,1.91,0.0,0,0,0,0,0,0,0
7743,2024-01-02 09:48:30,190167,58.0,21531,Merchant_21531,gaming,TR,TR,TRY,card,android,237.18,12.0,captured,4.49,4.49,0.0,0,0,0,0,0,0,0
7744,2024-04-23 13:28:00,115374,47.0,20036,Merchant_20036,gaming,TR,TR,TRY,wallet,ios,482.78,27.0,captured,7.8,7.8,0.0,0,0,0,0,0,0,0
7745,2025-11-26 15:18:44,156703,19.0,25200,Merchant_25200,food_delivery,IT,IT,EUR,card,web,38.89,21.0,captured,0.77,0.77,0.0,0,0,0,0,0,0,0
7746,2024-04-14 19:56:03,191901,25.0,21485,Merchant_21485,travel,TR,TR,TRY,card,android,1801.87,27.0,captured,27.81,27.81,0.0,0,0,0,0,0,0,0
7747,2024-01-15 14:02:53,155599,29.0,21851,Merchant_21851,ecommerce,FR,FR,EUR,wallet,web,34.42,16.0,captured,0.31,0.31,0.0,0,0,0,0,0,0,0
7748,2025-08-18 17:35:05,189257,38.0,23089,Merchant_23089,marketplace,AE,AE,USD,card,android,13.04,1.0,captured,0.24,0.24,0.0,0,0,0,0,0,0,0
7749,2024-11-01 13:37:44,141987,43.0,24685,Merchant_24685,unknown,FR,FR,EUR,card,android,29.67,23.0,captured,0.43,0.43,0.0,0,0,1,0,0,0,0
7750,2024-09-17 14:34:10,188669,52.0,28179,Merchant_28179,ecommerce,TR,NL,TRY,card,android,3147.06,27.0,captured,58.06,58.06,0.0,0,0,0,0,0,0,1
7751,2025-06-07 18:12:26,162883,50.0,24304,Merchant_24304,gaming,FR,FR,USD,bank_transfer,android,4.62,21.0,captured,0.06,0.06,0.0,0,0,0,0,1,0,0
7752,2025-01-16 19:27:30,147901,44.0,28361,Merchant_28361,saas,ES,ES,EUR,wallet,android,41.44,15.0,captured,0.67,0.67,0.0,0,0,0,0,0,0,0
7753,2025-10-29 15:46:43,121495,60.0,26045,Merchant_26045,food_delivery,US,US,USD,card,ios,45.64,11.0,captured,1.03,1.03,0.0,0,0,0,0,1,0,0
7754,2024-12-07 08:19:59,117070,29.0,23927,Merchant_23927,marketplace,FR,FR,EUR,card,ios,46.27,8.0,captured,1.07,1.07,0.0,0,0,0,0,0,0,0
7755,2025-06-04 09:46:04,128877,65.0,25094,Merchant_25094,ecommerce,TR,TR,EUR,bank_transfer,web,44.44,8.0,captured,1.43,1.43,0.0,0,0,0,0,0,0,0
7756,2025-10-03 13:40:37,175439,69.0,21412,Merchant_21412,travel,ES,ES,USD,card,ios,163.73,14.0,captured,3.0,3.0,0.0,0,0,0,0,1,0,0
7757,2024-12-04 10:43:23,146802,40.0,29756,Merchant_29756,unknown,TR,TR,TRY,bank_transfer,ios,2085.74,48.0,captured,65.29,65.29,0.0,1,0,1,0,0,0,0
7758,2024-07-26 12:36:38,138851,63.0,23018,Merchant_23018,utilities,TR,TR,TRY,wallet,unknown,1121.49,20.0,captured,26.99,26.99,0.0,0,1,0,0,0,0,0
7759,2025-12-12 08:13:28,146679,26.0,29002,Merchant_29002,ecommerce,TR,TR,TRY,card,ios,586.92,1.0,captured,8.53,8.53,0.0,0,0,0,0,0,0,0
7760,2024-06-14 13:25:39,134456,25.0,26450,Merchant_26450,travel,ES,ES,GBP,card,ios,55.37,8.0,refunded,1.49,0.0,0.0,0,0,0,0,0,0,0
7761,2024-01-29 16:52:32,180714,64.0,22940,Merchant_22940,marketplace,GB,GB,GBP,card,ios,46.35,19.0,captured,1.0,1.0,0.0,1,0,0,0,0,0,0
7762,2025-02-26 01:14:18,139077,50.0,24866,Merchant_24866,gaming,TR,TR,TRY,card,android,283.43,11.0,captured,8.93,8.93,0.0,0,0,0,0,0,0,0
7763,2025-12-21 10:21:04,147214,35.0,21211,Merchant_21211,ecommerce,TR,TR,TRY,bank_transfer,ios,1891.68,27.0,captured,61.09,61.09,0.0,1,0,0,0,0,0,0
7764,2024-03-04 02:24:01,155906,48.0,26155,Merchant_26155,travel,IT,IT,USD,card,ios,36.62,1.0,captured,0.7,0.7,0.0,0,0,0,0,0,0,0
7765,2025-09-12 01:20:23,164631,68.0,20647,Merchant_20647,ecommerce,TR,TR,TRY,card,ios,4225.11,33.0,captured,94.86,94.86,0.0,0,0,0,0,0,0,0
7766,2025-08-29 05:10:51,133351,22.0,26390,Merchant_26390,gaming,DE,DE,USD,wallet,android,7.66,25.0,captured,0.09,0.09,0.0,0,0,0,0,0,0,0
7767,2025-11-09 02:51:14,107325,19.0,21979,Merchant_21979,saas,DE,DE,USD,unknown,ios,149.56,5.0,captured,1.96,1.96,0.0,0,0,0,1,0,0,0
